Temp_C,Rel Hum_%,Press_kPa,Wind Speed_km/h,weather
1.7,61,101.27,11,Cloudy
1.5,62,101.28,9,Cloudy
1.2,64,101.27,11,Cloudy
1.3,58,101.29,17,Cloudy
0.8,53,101.29,17,Cloudy
0.4,58,101.32,13,Cloudy
-1.1,66,101.34,11,Cloudy
-0.6,72,101.38,11,Cloudy
-0.3,66,101.4,15,Cloudy
1.7,51,101.47,17,Cloudy
1.8,49,101.44,15,Cloudy
1.9,47,101.44,17,Cloudy
1.8,47,101.42,15,Cloudy
1.8,50,101.41,20,Cloudy
0.9,52,101.49,17,Cloudy
0.5,50,101.57,20,Cloudy
-0.6,47,101.62,13,Cloudy
-1,52,101.64,7,Cloudy
-3.3,60,101.76,0,Cloudy
-3,64,101.79,0,Cloudy
-3.7,75,101.83,6,Cloudy
-3.4,76,101.86,6,Cloudy
0.4,62,101.93,7,Cloudy
1.9,62,101.94,9,Cloudy
1.5,56,101.89,17,Cloudy
2.3,48,101.88,15,Cloudy
2.1,49,101.87,9,Cloudy
2.6,47,101.87,15,Cloudy
1.9,47,101.87,13,Cloudy
-1.3,67,102.02,22,Cloudy
0,60,102.01,20,Cloudy
1.1,53,101.97,26,Cloudy
2.1,49,101.88,26,Cloudy
2.4,48,101.78,32,Cloudy
2.2,49,101.75,24,Cloudy
1.8,49,101.73,24,Cloudy
1.5,53,101.7,26,Cloudy
1,61,101.68,19,Cloudy
1.3,51,101.65,26,Cloudy
-0.7,74,101.55,22,Cloudy
-0.2,73,101.54,26,Cloudy
-0.9,74,101.49,30,Cloudy
-1,69,101.48,33,Cloudy
-0.8,69,101.46,20,Cloudy
-1.3,71,101.44,26,Cloudy
-1,74,101.44,26,Cloudy
-0.2,72,101.46,20,Cloudy
0.8,68,101.45,19,Cloudy
2.4,63,101.41,30,Cloudy
2.6,62,101.38,30,Cloudy
3.9,58,101.29,24,Cloudy
4.7,56,101.24,26,Cloudy
5.1,54,101.21,26,Cloudy
5.2,54,101.18,20,Cloudy
4.4,55,101.17,19,Cloudy
3.2,58,101.2,13,Cloudy
2.4,67,101.25,7,Cloudy
1.8,69,101.27,9,Cloudy
1.7,62,101.28,19,Cloudy
-2.5,88,101.3,7,Cloudy
-1.6,86,101.36,7,Cloudy
1.3,76,101.34,17,Cloudy
2.3,66,101.36,19,Cloudy
3.3,58,101.36,20,Cloudy
3.4,60,101.31,22,Cloudy
4,59,101.26,20,Cloudy
4.8,58,101.27,20,Cloudy
4.6,62,101.29,24,Cloudy
4.5,63,101.32,26,Cloudy
4.6,66,101.36,22,Cloudy
4.6,69,101.42,15,Cloudy
4.6,70,101.45,15,Cloudy
4.2,72,101.47,11,Cloudy
4.6,75,101.54,9,Cloudy
4.5,76,101.48,11,Cloudy
4,80,101.5,15,Cloudy
2.8,84,101.55,13,Cloudy
3.6,81,101.62,9,Cloudy
4.7,39,102.39,6,Cloudy
5.6,38,102.37,4,Cloudy
5.2,41,102.4,11,Cloudy
3.6,42,102.39,9,Cloudy
3.5,43,102.47,7,Cloudy
3.4,46,102.53,7,Cloudy
2.4,49,102.45,7,Cloudy
2.7,48,102.34,13,Cloudy
3,45,102.33,11,Cloudy
3.1,45,102.24,17,Cloudy
0.9,68,102.34,20,Cloudy
0.3,73,102.23,20,Rainy
0.5,81,102.26,17,Rainy
0.6,82,102.3,22,Cloudy
0.6,83,102.34,20,Cloudy
1.1,80,102.29,20,Cloudy
1.7,85,102.31,17,Rainy
2.9,80,102.21,22,Rainy
3.7,78,102.15,24,Cloudy
6.6,71,102.07,20,Cloudy
4.8,79,102.12,17,Cloudy
7.2,76,101.78,6,Cloudy
11.8,64,101.71,6,Cloudy
17.5,55,101.61,13,Cloudy
16.9,57,101.52,22,Cloudy
16.3,59,101.43,22,Cloudy
17,57,101.33,20,Cloudy
16.7,56,101.21,22,Cloudy
17.1,53,101.13,33,Cloudy
16.4,56,100.91,33,Cloudy
15.9,58,100.9,30,Cloudy
16,60,100.87,26,Cloudy
15.6,64,100.84,24,Cloudy
14.8,73,100.94,48,Rainy
9.1,89,101.25,37,Rainy
8,88,101.36,35,Rainy
7.9,85,101.45,41,Rainy
6.2,86,101.53,28,Rainy
5.6,86,101.6,30,Rainy
5.7,85,101.76,30,Cloudy
5.4,80,101.78,30,Cloudy
5.2,74,101.89,33,Cloudy
4.6,66,101.95,32,Cloudy
4.7,65,102.07,37,Cloudy
4.8,61,102.09,30,Cloudy
6.1,57,102.08,28,Cloudy
5.3,54,102.13,33,Cloudy
-2.9,80,102.94,13,Cloudy
-2.1,80,102.99,11,Cloudy
-1,75,102.93,19,Cloudy
0.3,70,102.84,15,Cloudy
1.3,64,102.79,11,Cloudy
1.8,62,102.73,15,Cloudy
2.6,55,102.65,13,Cloudy
2.6,55,102.59,11,Cloudy
-5.4,93,102.48,4,Cloudy
-5.2,91,102.49,4,Cloudy
-3.2,89,102.54,0,Cloudy
0.4,86,102.55,9,Cloudy
3.1,67,102.53,15,Cloudy
5.5,59,102.5,9,Cloudy
4.8,61,102.55,13,Cloudy
4.4,66,102.61,13,Cloudy
4.2,66,102.66,15,Cloudy
3.7,68,102.69,13,Cloudy
3.3,70,102.75,9,Cloudy
-1,55,103.52,7,Cloudy
-0.1,51,103.5,4,Cloudy
-6.4,86,103.63,9,Cloudy
-4.5,87,103.65,7,Cloudy
-2.4,80,103.65,9,Cloudy
-0.5,62,103.65,7,Cloudy
1.9,54,103.59,7,Cloudy
4.1,35,103.51,4,Cloudy
4,31,103.46,6,Cloudy
4.5,32,103.39,7,Cloudy
4.5,29,103.38,9,Cloudy
2.7,41,103.36,9,Cloudy
1.5,47,103.36,9,Cloudy
2.6,47,103.36,9,Cloudy
1.1,55,103.36,4,Cloudy
-1.8,69,103.3,6,Cloudy
-1.3,66,103.25,11,Cloudy
-2.1,75,103.22,11,Cloudy
-1.8,75,103.2,7,Cloudy
-2.4,77,103.15,6,Cloudy
-3.1,78,103.11,13,Cloudy
-3.6,78,103.11,9,Cloudy
-3.7,78,103.05,6,Cloudy
-0.7,90,102.16,6,Foggy
-3.3,91,102.12,7,Foggy
-3.6,95,102.08,7,Foggy
-1.8,88,102.08,6,Foggy
-3.6,93,102.08,6,Foggy
-2.9,89,102.02,6,Foggy
-2.9,89,102,6,Foggy
-2.9,87,102.01,6,Foggy
-3.4,87,102.02,7,Foggy
1.9,76,102,9,Cloudy
3,69,101.96,6,Cloudy
4.6,63,101.88,2,Cloudy
5.5,63,101.83,4,Cloudy
5.8,59,101.77,6,Cloudy
5.9,59,101.77,11,Cloudy
5.6,60,101.78,6,Cloudy
4.2,72,101.79,7,Cloudy
2.4,79,101.82,6,Cloudy
1.9,80,101.85,7,Cloudy
3.4,68,101.86,9,Cloudy
1.9,73,101.84,9,Cloudy
1.9,74,101.81,7,Cloudy
2,73,101.83,9,Cloudy
3.1,69,101.8,6,Cloudy
0.6,81,101.82,6,Cloudy
-1.4,86,101.86,11,Cloudy
-1.6,86,101.92,4,Cloudy
0.4,83,102.01,7,Cloudy
2.9,72,102.01,7,Cloudy
1.4,85,101.9,6,Cloudy
0.9,85,101.88,4,Cloudy
2.5,70,100.69,11,Cloudy
3.7,66,100.61,13,Cloudy
4.1,67,100.54,13,Cloudy
4.3,68,100.47,17,Cloudy
6.2,59,100.34,20,Cloudy
8.2,57,100.25,17,Cloudy
10.4,50,100.11,24,Cloudy
12.1,48,99.93,22,Cloudy
10.9,51,99.8,24,Cloudy
10.4,54,99.71,24,Cloudy
10.4,58,99.79,17,Rainy
9.2,83,99.83,30,Rainy
8.8,87,99.78,22,Rainy
8.6,90,99.73,19,Cloudy
8.7,87,99.7,20,Cloudy
10,73,99.71,39,Cloudy
9.3,70,99.72,39,Cloudy
8.6,68,99.7,26,Rainy
7.9,64,99.65,26,Cloudy
7.5,61,99.59,19,Cloudy
5.3,81,99.6,32,Rainy
5.1,81,99.61,30,Rainy
4.6,69,99.59,28,Cloudy
4.1,63,99.56,37,Cloudy
2.8,72,99.58,28,Cloudy
2.6,73,99.54,32,Cloudy
2.2,74,99.57,30,Cloudy
1.6,83,99.58,33,Rainy
1.5,52,99.64,37,Cloudy
1.3,57,99.65,39,Cloudy
-0.5,71,99.74,28,Cloudy
-0.9,69,99.92,32,Cloudy
-1.5,62,99.96,28,Cloudy
-1.8,61,100,24,Cloudy
-2.1,60,100,32,Cloudy
-2.6,61,100.04,30,Cloudy
-3,61,100.33,32,Cloudy
-2.5,57,100.21,33,Cloudy
-2.1,55,100.19,32,Cloudy
-1.8,52,100.22,30,Cloudy
-1.8,50,100.22,28,Cloudy
-2.1,51,100.24,24,Cloudy
-3.7,58,100.42,17,Cloudy
-3.4,59,100.46,15,Cloudy
-3.6,60,100.47,13,Cloudy
-4.2,61,100.5,15,Cloudy
-4.9,67,100.52,9,Cloudy
-4.5,69,100.62,7,Cloudy
-4.3,68,100.66,9,Cloudy
-4.3,62,100.72,13,Cloudy
-4.5,61,100.77,11,Cloudy
-4.7,64,100.9,11,Cloudy
-6.1,83,102.03,7,Cloudy
-4.8,78,102.01,7,Cloudy
-4.4,70,102.02,7,Cloudy
-4.4,72,102.04,6,Cloudy
-4.4,71,102.05,9,Cloudy
-5.2,78,102.15,9,Cloudy
-4.3,72,102.13,9,Cloudy
-3.1,70,102.2,9,Cloudy
-2.4,66,102.2,6,Cloudy
-3.4,82,102.1,7,Cloudy
-3.8,81,102.07,7,Cloudy
-3.6,83,101.99,4,Cloudy
-3.4,83,101.96,11,Cloudy
-3.4,85,101.93,4,Cloudy
-3.2,87,101.92,7,Cloudy
-3.4,87,101.89,11,Cloudy
-3.1,85,101.86,9,Cloudy
-3.1,87,101.85,4,Cloudy
-1.1,84,101.79,6,Cloudy
0,74,101.76,4,Cloudy
0.5,71,101.66,6,Cloudy
1,58,101.55,9,Cloudy
1.8,64,101.47,20,Cloudy
-0.7,67,101.45,30,Cloudy
-6,72,101.84,13,Cloudy
-5,65,101.81,11,Cloudy
-1.4,74,101.5,15,Cloudy
-2.2,63,101.63,24,Cloudy
-4.9,58,101.9,22,Cloudy
-5.7,61,102.08,20,Cloudy
-6.4,63,102.18,19,Cloudy
-7.3,59,102.29,17,Cloudy
-10.4,62,103.2,11,Cloudy
-9.9,61,103.18,9,Cloudy
-9.3,62,103.16,0,Cloudy
-9,61,103.15,6,Cloudy
-9,59,103.15,6,Cloudy
-8.8,57,103.14,11,Cloudy
-9.1,58,103.16,11,Cloudy
-9.3,60,103.2,15,Cloudy
-9.5,62,103.24,13,Cloudy
-9.7,61,103.24,15,Cloudy
-10,60,103.26,15,Cloudy
-11.8,76,103.22,17,Cloudy
-11.9,80,103.19,20,Cloudy
-11.8,77,103.18,26,Cloudy
-11.3,79,103.19,24,Cloudy
-10.9,70,103.23,19,Cloudy
-10.6,65,103.18,24,Cloudy
-10.9,68,103.18,24,Cloudy
-10.3,68,103.08,20,Cloudy
-9.4,66,102.97,24,Cloudy
-8.9,63,102.9,22,Cloudy
-8.3,66,102.86,22,Cloudy
-8.3,66,102.84,17,Cloudy
-7.9,70,102.82,20,Cloudy
-6.6,72,102.63,17,Cloudy
-6,73,102.55,17,Cloudy
-5.9,75,102.49,17,Cloudy
-4.7,78,102.28,19,Cloudy
-4.3,80,102.18,15,Cloudy
-4.2,82,102.11,15,Cloudy
-3.9,82,102.06,15,Cloudy
-3.2,85,101.86,13,Cloudy
-2.7,84,101.75,11,Cloudy
-1.9,86,101.67,9,Cloudy
-0.3,86,101.58,6,Cloudy
4.7,85,101.46,28,Cloudy
5.1,84,101.34,32,Cloudy
5.7,83,101.27,28,Cloudy
6.2,81,101.16,28,Cloudy
6.6,79,101,28,Rainy
6.2,88,100.89,19,Rainy
6,90,100.82,19,Rainy
5.6,95,100.75,22,Rainy
5.5,96,100.68,20,Rainy
5.5,97,100.65,17,Rainy
5.8,99,100.65,15,Rainy
6.7,99,100.7,11,Foggy
7.8,93,100.85,22,Cloudy
6.8,90,100.99,28,Cloudy
5.5,83,101.22,26,Cloudy
4.1,84,101.35,13,Cloudy
3.2,83,101.48,13,Cloudy
3.6,83,101.87,11,Cloudy
3.9,83,101.99,13,Cloudy
3.7,83,101.96,11,Cloudy
3.9,83,101.96,9,Cloudy
4,82,101.95,9,Cloudy
4.2,79,101.95,13,Cloudy
4,81,101.98,9,Cloudy
3.7,76,102.01,4,Cloudy
2.9,88,102.03,4,Cloudy
3,84,102.03,4,Cloudy
3.4,81,102.01,6,Cloudy
3.5,82,101.99,0,Cloudy
3.1,87,101.99,6,Cloudy
3.7,84,101.94,11,Cloudy
3.7,83,101.91,13,Cloudy
3.7,84,101.92,13,Cloudy
3.6,86,101.86,7,Cloudy
3.9,82,101.81,6,Cloudy
3.8,83,101.71,19,Cloudy
2.9,90,101.52,13,Cloudy
4.2,89,101.41,15,Cloudy
5.1,89,101.35,13,Cloudy
5.5,89,101.29,9,Rainy
5.9,93,101.23,11,Rainy
8,89,101.16,19,Cloudy
10.1,85,101.06,17,Cloudy
11.5,81,100.92,19,Cloudy
11.9,79,100.84,17,Cloudy
11.3,81,100.74,24,Cloudy
11,81,100.66,24,Cloudy
10.7,83,100.64,24,Cloudy
10.8,83,100.55,30,Cloudy
10.7,85,100.5,32,Cloudy
10.7,86,100.57,7,Rainy
9.9,95,100.53,15,Rainy
10.4,95,100.56,9,Rainy
9.8,97,100.57,6,Rainy
9.7,96,100.63,19,Rainy
9.5,90,100.56,19,Rainy
9,89,100.45,30,Rainy
8.7,90,100.5,24,Rainy
7.8,93,100.53,24,Rainy
6.6,84,100.62,17,Cloudy
5.7,81,100.68,24,Cloudy
5.2,71,100.74,30,Cloudy
4.2,71,100.85,26,Cloudy
3.6,69,100.95,26,Cloudy
2.1,75,101.09,28,Rainy
1.3,54,101.29,30,Cloudy
0.8,57,101.34,35,Cloudy
0.1,56,101.47,26,Cloudy
-0.4,51,101.58,30,Cloudy
-0.7,56,101.66,30,Cloudy
-0.8,58,101.76,22,Cloudy
-1.4,58,101.88,19,Cloudy
-1.9,60,101.93,24,Cloudy
-1.6,55,102.01,26,Cloudy
-1.8,55,102.07,20,Cloudy
-2.1,56,102.1,20,Cloudy
-2.3,59,102.12,17,Cloudy
-2.9,61,102.21,17,Cloudy
-3.4,65,102.26,15,Cloudy
-3.9,68,102.33,11,Cloudy
-3.4,66,102.53,9,Cloudy
-2.6,64,102.56,13,Cloudy
-2.7,73,102.06,13,Cloudy
-2.8,71,102.05,9,Cloudy
-1.9,66,101.95,7,Cloudy
-1.7,67,101.88,11,Cloudy
-1.4,65,101.8,17,Cloudy
-1.1,69,101.73,7,Cloudy
-1.3,71,101.67,13,Cloudy
-1.5,73,101.58,7,Cloudy
-2.7,80,101.38,11,Cloudy
-2.2,78,101.3,11,Cloudy
-2.9,82,101.27,7,Cloudy
-2.8,83,101.3,11,Cloudy
-3.3,85,101.29,7,Cloudy
-2.1,82,101.32,7,Cloudy
1.2,60,101.26,9,Cloudy
2.6,57,101.24,4,Cloudy
3,56,101.2,4,Cloudy
3.7,56,101.15,6,Cloudy
3.9,55,101.09,11,Cloudy
3.9,59,101.11,11,Cloudy
3.5,59,101.13,9,Cloudy
2.8,64,101.14,11,Cloudy
2.2,66,101.13,7,Cloudy
2.2,67,101.17,6,Cloudy
2.1,68,101.18,4,Cloudy
2,69,101.18,6,Cloudy
2.3,71,101.19,4,Cloudy
2,79,101.17,6,Cloudy
2,75,101.17,7,Cloudy
2.1,77,101.18,6,Cloudy
2.5,77,101.13,0,Cloudy
2.7,77,101.07,9,Cloudy
2.4,86,101.05,9,Cloudy
2.3,91,101.09,6,Foggy
2.7,92,101.06,7,Rainy
2.7,94,100.98,11,Rainy
3.2,92,100.95,11,Rainy
2.2,95,100.83,17,Rainy
2.1,96,100.74,15,Rainy
1.9,96,100.59,17,Rainy
2.1,94,100.52,15,Rainy
2,93,100.48,17,Rainy
1.8,93,100.49,17,Rainy
1.6,93,100.46,9,Rainy
1.1,96,100.54,9,Rainy
0.9,95,100.61,9,Rainy
0.8,96,100.67,9,Rainy
0.8,96,100.73,9,Rainy
1.2,96,100.84,13,Foggy
1.5,94,101.07,20,Foggy
1.9,92,101.22,17,Cloudy
1.8,88,101.37,17,Cloudy
1.5,88,101.59,13,Cloudy
1.1,86,101.72,15,Cloudy
0.8,85,101.84,11,Cloudy
0.2,83,102.02,20,Cloudy
-0.5,84,102.16,11,Cloudy
-0.9,80,102.24,20,Cloudy
-1.5,80,102.35,20,Cloudy
-1.7,79,102.35,17,Cloudy
-2.3,79,102.28,9,Cloudy
-1.9,79,102.28,7,Cloudy
-1.9,80,102.33,6,Cloudy
-1.6,76,102.31,4,Cloudy
-1.2,71,102.31,15,Cloudy
-1.4,71,102.25,19,Cloudy
-1.7,71,102.22,22,Cloudy
-2.2,69,102.11,28,Cloudy
-2.4,73,101.91,20,Cloudy
-3,67,101.78,28,Cloudy
-3.6,68,101.64,32,Cloudy
-3.9,73,101.54,20,Cloudy
0.1,93,100.3,22,Rainy
1,93,100.09,19,Rainy
1.7,94,99.98,17,Rainy
2.2,95,99.78,19,Rainy
2.2,96,99.7,17,Rainy
1.9,97,99.6,15,Rainy
0.6,98,99.34,19,Rainy
0.1,98,99.32,15,Rainy
0,96,99.41,6,Rainy
0.1,97,99.42,4,Rainy
1.5,97,99.57,15,Cloudy
2.6,89,99.54,22,Cloudy
2.5,81,99.58,24,Cloudy
2.2,78,99.63,24,Cloudy
1.7,80,99.73,20,Cloudy
1.2,79,99.78,20,Cloudy
0.7,78,99.89,17,Cloudy
0,77,99.99,28,Cloudy
-1.1,74,100.09,22,Cloudy
-2.5,77,100.27,24,Cloudy
-7.3,86,102.14,11,Cloudy
-3.7,79,102.15,7,Cloudy
-2.7,75,102.14,7,Cloudy
-2.9,76,102.16,7,Cloudy
-3.2,77,102.17,6,Cloudy
-2.8,77,102.2,4,Cloudy
-4,85,102.3,11,Cloudy
-5.4,94,102.61,6,Foggy
-6,94,102.63,4,Foggy
-6.4,92,102.66,4,Foggy
-6.1,90,102.69,4,Foggy
-6,92,102.67,4,Foggy
-4.7,91,102.68,4,Foggy
-2.3,87,102.64,4,Foggy
0.1,83,102.36,9,Cloudy
1.1,79,102.28,11,Cloudy
1.1,80,102.01,19,Cloudy
0.6,81,101.9,15,Cloudy
0.2,82,101.84,15,Cloudy
0.7,80,101.77,17,Cloudy
0.8,78,101.71,15,Cloudy
0,80,101.62,17,Cloudy
-0.6,83,101.59,15,Cloudy
-0.8,83,101.51,15,Cloudy
-0.2,78,101.44,20,Cloudy
0.3,77,101.4,11,Cloudy
0.5,75,101.36,15,Cloudy
1.5,69,101.32,13,Cloudy
2.3,67,101.32,26,Cloudy
2.8,69,101.34,22,Cloudy
2.6,72,101.35,22,Rainy
2.8,73,101.33,17,Cloudy
3.3,72,101.33,22,Cloudy
3.2,73,101.38,19,Cloudy
3,75,101.44,15,Cloudy
2.8,76,101.53,17,Cloudy
2.5,80,101.61,13,Cloudy
2.3,77,101.7,17,Cloudy
1.8,67,101.76,19,Cloudy
0.8,67,101.85,15,Cloudy
-9.5,64,102.47,19,Cloudy
-9.9,66,102.38,26,Cloudy
-10,67,102.31,24,Cloudy
-10.1,68,102.27,24,Cloudy
-10.1,70,102.17,28,Cloudy
-10.1,70,102.15,28,Cloudy
-10.1,70,102.08,24,Cloudy
-10,70,102,22,Cloudy
-9.9,68,101.93,35,Cloudy
-9.8,66,101.89,32,Cloudy
-9.5,65,101.85,32,Cloudy
-7.7,62,101.8,32,Cloudy
-3.1,92,101.09,24,Cloudy
-2.3,93,101.01,26,Rainy
-2.2,92,101,24,Rainy
-2.6,92,100.95,28,Rainy
-0.3,93,100.88,13,Cloudy
1.9,92,100.57,17,Cloudy
1.7,90,100.58,20,Cloudy
1.9,88,100.56,13,Cloudy
1.2,91,100.5,20,Cloudy
0.6,92,100.44,19,Cloudy
0.1,93,100.37,24,Cloudy
0.4,91,100.32,24,Cloudy
0.4,91,100.24,24,Rainy
0.5,91,100.15,24,Rainy
0.6,92,100.12,24,Rainy
1.1,93,99.48,26,Rainy
1.2,94,99.48,22,Rainy
1.4,94,99.49,22,Rainy
1.4,95,99.53,15,Rainy
0.8,96,100.44,11,Foggy
0.8,94,100.53,17,Cloudy
1,92,100.61,11,Cloudy
1.1,92,100.72,13,Cloudy
1.3,88,100.96,7,Cloudy
0.6,92,101.42,9,Cloudy
0.1,84,101.6,17,Cloudy
-0.2,85,101.68,19,Cloudy
-0.5,84,101.69,17,Cloudy
-0.7,82,101.72,15,Cloudy
-1.1,81,101.78,13,Cloudy
-1.8,79,101.88,20,Cloudy
-1.9,82,101.91,15,Cloudy
-1.7,81,101.98,13,Cloudy
-1.4,81,101.97,7,Cloudy
-1,81,101.83,6,Cloudy
-0.9,79,101.65,15,Cloudy
-1,78,101.62,15,Cloudy
-0.5,78,101.55,13,Cloudy
-0.3,80,101.56,13,Cloudy
-0.3,81,101.38,19,Cloudy
0.2,79,101.25,19,Cloudy
0.3,80,101.23,17,Cloudy
0.1,83,101.12,20,Cloudy
0.7,80,101,22,Cloudy
1.1,77,100.88,20,Cloudy
1.2,79,100.69,28,Cloudy
1.9,75,100.6,26,Rainy
1.1,88,100.47,17,Rainy
1,91,100.35,20,Rainy
0.9,94,100.12,28,Rainy
1.1,92,99.98,22,Rainy
1.3,92,99.85,26,Rainy
1,93,99.76,22,Rainy
0.9,93,99.64,32,Rainy
0.8,93,99.5,32,Rainy
0.8,93,99.38,33,Rainy
2.1,88,98.16,41,Rainy
1.8,89,98.1,33,Rainy
1.4,92,97.93,43,Rainy
1.3,92,97.76,46,Rainy
1.4,92,97.56,46,Rainy
2.3,92,97.52,37,Rainy
2.4,95,97.58,15,Rainy
1.3,94,97.64,22,Rainy
-7.8,68,100.12,39,Cloudy
-8.2,71,100.36,30,Cloudy
-8.2,72,100.4,30,Cloudy
-8.3,71,100.43,28,Cloudy
-8.5,69,100.49,30,Cloudy
-8.4,73,100.51,26,Cloudy
-8.7,76,100.52,22,Cloudy
-8.6,73,100.54,24,Cloudy
-8.3,71,100.5,26,Cloudy
-7.9,69,100.44,24,Cloudy
-7.4,67,100.37,20,Cloudy
-6.9,67,100.33,11,Cloudy
-7.2,78,100.55,9,Cloudy
-8.3,81,100.76,9,Cloudy
-8.5,84,100.8,15,Cloudy
-8.4,83,100.85,17,Cloudy
-8.8,81,100.91,17,Cloudy
-8.9,76,100.99,20,Cloudy
-10,81,101.02,24,Cloudy
-10.4,79,101.07,19,Cloudy
-9.8,76,101.44,4,Cloudy
-10.5,83,101.48,4,Cloudy
-9,76,101.44,11,Cloudy
-10.5,82,101.51,6,Cloudy
-10.6,82,101.51,13,Cloudy
-10.5,85,101.47,19,Cloudy
-10.1,78,101.49,15,Cloudy
-10.8,83,101.49,17,Cloudy
-10.6,79,101.59,13,Cloudy
-11.3,80,101.72,11,Cloudy
-11.3,78,101.79,11,Cloudy
-11,77,101.87,13,Cloudy
-10.1,71,101.95,15,Cloudy
-9.6,68,101.93,9,Cloudy
-9.4,67,101.92,9,Cloudy
-8.7,63,101.92,7,Cloudy
-13.7,88,102.53,4,Cloudy
-10.3,74,102.35,15,Cloudy
-10,72,102.27,19,Cloudy
-10,71,102.28,19,Cloudy
-10.3,74,102.17,19,Cloudy
-10.2,74,102.16,22,Cloudy
-10,74,102.14,24,Cloudy
-9.6,76,102.03,39,Cloudy
-10.3,81,101.88,28,Cloudy
-9.8,81,101.87,22,Cloudy
-9.7,78,101.7,37,Cloudy
-9.7,81,101.61,24,Cloudy
-9.8,81,101.46,30,Cloudy
-9.4,80,101.37,26,Cloudy
-8.5,80,101.31,30,Cloudy
-5,92,101.01,7,Cloudy
-4.8,87,101.04,9,Cloudy
-5,89,101.07,9,Cloudy
-5.2,87,101.15,17,Cloudy
-5.5,83,101.23,17,Cloudy
-13.4,86,101.33,4,Foggy
-16,90,101.25,6,Foggy
-14.8,91,101.25,4,Foggy
-13.8,88,101.25,4,Foggy
-14.8,88,101.22,7,Foggy
-13.6,88,101.19,11,Cloudy
-13.2,88,101.13,11,Cloudy
-12,90,101.15,7,Foggy
-9.9,77,100.48,19,Cloudy
-11.3,77,100.57,20,Cloudy
-11.7,76,100.69,19,Cloudy
-12.4,74,100.82,24,Cloudy
-11.9,75,100.89,32,Cloudy
-12.2,75,100.91,26,Cloudy
-12.4,73,100.92,37,Cloudy
-12.1,78,101.52,28,Cloudy
-11.1,77,101.51,26,Cloudy
-10.7,77,101.5,15,Cloudy
-10.1,77,101.45,9,Cloudy
-11.8,81,101.42,6,Cloudy
-10.5,83,101.34,11,Cloudy
-10.2,84,101.28,6,Cloudy
-9.7,85,101.23,4,Cloudy
20,45,101.2,10,Sunny
22,40,101.3,8,Sunny
25,35,101.5,12,Sunny
27,50,101.1,9,Sunny
30,30,100.9,14,Sunny
32,28,100.8,16,Sunny
18,55,101.4,7,Sunny
21,48,101.2,11,Sunny
24,42,101.3,10,Sunny
26,38,101,13,Sunny
28,36,100.7,15,Sunny
29,33,100.6,17,Sunny
23,47,101.2,9,Sunny
19,52,101.5,6,Sunny
17,60,101.6,5,Sunny
16,62,101.7,4,Sunny
14,65,101.8,6,Sunny
12,68,101.9,5,Sunny
10,70,102,4,Sunny
15,58,101.6,7,Sunny
31,29,100.7,18,Sunny
33,27,100.6,20,Sunny
34,25,100.5,22,Sunny
35,24,100.4,24,Sunny
36,23,100.3,26,Sunny
37,22,100.2,28,Sunny
38,21,100.1,30,Sunny
39,20,100,32,Sunny
40,19,99.9,34,Sunny
41,18,99.8,36,Sunny
22,44,101.2,9,Sunny
24,41,101.3,10,Sunny
26,39,101.1,11,Sunny
28,37,100.9,12,Sunny
30,35,100.8,13,Sunny
21,49,101.4,8,Sunny
23,46,101.3,9,Sunny
25,43,101.2,10,Sunny
27,40,101.1,11,Sunny
29,38,101,12,Sunny
18,54,101.5,7,Sunny
20,50,101.4,8,Sunny
22,47,101.3,9,Sunny
24,45,101.2,10,Sunny
26,42,101.1,11,Sunny
28,40,101,12,Sunny
30,38,100.9,13,Sunny
32,36,100.8,14,Sunny
34,34,100.7,15,Sunny
36,32,100.6,16,Sunny
5,75,101,10,Cloudy
6,78,100.9,12,Cloudy
7,80,100.8,11,Cloudy
8,82,100.7,9,Cloudy
9,85,100.6,8,Cloudy
10,88,100.5,7,Cloudy
11,90,100.4,6,Cloudy
12,85,100.3,10,Cloudy
13,83,100.2,12,Cloudy
14,82,100.1,11,Cloudy
15,80,100,9,Cloudy
16,78,100.2,8,Cloudy
17,76,100.3,7,Cloudy
18,75,100.4,6,Cloudy
19,74,100.5,5,Cloudy
5,77,100.8,9,Cloudy
6,79,100.7,10,Cloudy
7,81,100.6,11,Cloudy
8,83,100.5,12,Cloudy
9,84,100.4,13,Cloudy
10,86,100.3,14,Cloudy
11,88,100.2,10,Cloudy
12,87,100.1,9,Cloudy
13,85,100,8,Cloudy
14,83,100.2,7,Cloudy
15,82,100.3,6,Cloudy
16,80,100.4,5,Cloudy
17,78,100.5,6,Cloudy
18,77,100.6,7,Cloudy
19,75,100.7,8,Cloudy
6,82,100.8,9,Cloudy
7,84,100.7,10,Cloudy
8,86,100.6,11,Cloudy
9,88,100.5,12,Cloudy
10,90,100.4,13,Cloudy
11,89,100.3,14,Cloudy
12,87,100.2,10,Cloudy
13,85,100.1,9,Cloudy
14,83,100,8,Cloudy
15,82,100.2,7,Cloudy
16,80,100.3,6,Cloudy
17,78,100.4,5,Cloudy
18,77,100.5,6,Cloudy
19,76,100.6,7,Cloudy
5,85,100.7,8,Cloudy
6,87,100.6,9,Cloudy
7,89,100.5,10,Cloudy
8,90,100.4,11,Cloudy
9,88,100.3,12,Cloudy
10,86,100.2,13,Cloudy
